player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Chourio,4,0,2,0,0,0,0,.265,.283,.470
D. Cameron,3,0,0,0,0,0,2,.118,.167,.118
J. Bauers,1,0,0,0,0,0,1,.278,.371,.500
W. Contreras,4,0,0,0,0,0,0,.224,.333,.322
C. Yelich,4,0,0,0,0,0,3,.205,.301,.371
R. Hoskins,3,0,0,0,0,0,0,.270,.376,.413
B. Turang,3,0,1,0,0,0,1,.295,.367,.376
E. Haase,3,0,0,0,0,0,3,.259,.310,.519
A. Monasterio,1,0,0,0,0,1,0,.000,.500,.000
S. Frelick,1,0,0,0,0,0,0,.274,.355,.363
C. Durbin,0,0,0,0,0,0,0,.194,.280,.278
J. Ortiz,3,0,0,0,0,0,0,.173,.228,.223
