player,ip,h,r,er,bb,k,hr,pc_st,era
T. Bibee,7.0,5,1,1,0,3,0,96-63,3.80
J. Junis,0.2,1,1,1,0,1,0,10-9,4.00
J. Cantillo,1.1,7,5,5,1,3,1,40-27,4.12
