player,ip,h,r,er,bb,k,hr,pc_st,era
Z. Gallen,4.0,4,4,4,4,4,1,83-43,9.00
R. Nelson,1.2,5,4,4,1,3,0,50-31,21.60
J. Beeks,1.2,0,0,0,0,1,0,14-10,0.00
B. Jarvis,1.2,3,2,2,1,2,0,35-21,10.80
