player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Pena,4,0,1,0,0,0,0,.282,.348,.419
J. Altuve,4,0,0,0,0,0,2,.260,.305,.374
C. Walker,4,1,2,0,0,0,1,.200,.273,.350
Y. Diaz,3,0,1,0,0,0,0,.221,.250,.365
V. Caratini,3,1,0,0,0,1,0,.233,.340,.372
Z. Dezenzo,3,2,2,2,1,0,0,.283,.327,.413
J. Meyers,1,0,1,0,0,2,0,.303,.357,.449
B. Rodgers,3,0,1,0,0,0,1,.234,.315,.281
M. Dubon,3,0,1,2,0,0,0,.217,.265,.261
