player,ip,h,r,er,bb,k,hr,pc_st,era
D. Rasmussen,5.0,2,0,0,0,4,0,70-46,0.00
H. Bigge,2.0,0,0,0,0,2,0,24-16,0.00
M. Englert,1.0,2,1,1,0,2,0,22-13,9.00
M. Rodriguez,1.0,0,0,0,0,2,0,10-8,0.00
