player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
F. Tatis Jr.,4,0,1,1,0,0,1,.412,.462,.529
J. Heyward,0,0,0,0,0,0,0,.143,.188,.214
L. Arraez,3,0,2,0,0,0,0,.176,.216,.294
M. Machado,4,0,1,0,0,0,1,.333,.371,.424
J. Iglesias,0,0,0,0,0,0,0,.286,.375,.286
X. Bogaerts,3,0,1,0,0,1,1,.214,.371,.286
J. Merrill,4,0,0,0,0,0,0,.375,.400,.625
Y. Gurriel,2,0,0,0,0,0,1,.077,.143,.077
G. Sheets,2,0,0,0,0,0,1,.381,.409,.619
J. Cronenworth,4,0,0,0,0,0,1,.222,.364,.407
B. Lockridge,4,1,1,0,0,0,1,.300,.417,.500
E. Diaz,3,0,2,0,0,0,0,.294,.333,.294
