player,ip,h,r,er,bb,k,hr,pc_st,era
B. Singer,5.0,3,3,3,3,4,1,90-57,5.01
T. Rogers,1.0,0,0,0,0,0,0,12-9,1.62
G. Ashcraft,1.0,1,0,0,0,0,0,5-4,2.45
T. Santillan,1.0,1,1,1,0,0,1,11-6,1.64
E. Pagan,1.0,0,0,0,0,1,0,16-10,3.86
