player,ip,h,r,er,bb,k,hr,pc_st,era
G. Crochet,7.0,7,1,1,1,9,0,106-75,1.93
L. Hendriks,1.0,2,0,0,0,1,0,16-12,2.00
B. Bernardino,1.0,0,0,0,0,1,0,10-6,1.76
