player,ip,h,r,er,bb,k,hr,pc_st,era
P. Lopez,5.0,8,4,2,0,3,1,87-57,3.60
L. Varland,1.0,1,0,0,0,0,0,12-8,0.00
C. Sands,1.0,0,0,0,0,1,0,14-7,0.00
G. Jax,0.2,1,1,1,1,1,1,21-15,13.50
J. Topa,0.1,0,0,0,1,0,0,17-10,0.00
