player,ip,h,r,er,bb,k,hr,pc_st,era
J. Hicks,6.0,1,0,0,2,6,0,72-51,0.00
C. Doval,1.0,0,0,0,0,0,0,14-9,0.00
S. Bivens,0.2,2,2,2,0,1,0,18-10,16.20
E. Miller,0.1,0,0,0,0,1,0,4-3,0.00
R. Walker,1.0,0,0,0,1,2,0,17-9,4.50
