player,ip,h,r,er,bb,k,hr,pc_st,era
M. Stroman,4.2,5,3,3,1,3,1,81-52,5.79
T. Hill,1.1,0,0,0,0,3,0,16-11,0.00
M. Leiter Jr.,1.0,0,0,0,0,2,0,14-7,0.00
F. Cruz,1.0,0,0,0,1,1,0,15-7,0.00
R. Yarbrough,1.0,1,0,0,0,1,0,12-8,0.00
