player,ip,h,r,er,bb,k,hr,pc_st,era
F. Peralta,5.1,4,4,4,3,4,0,95-57,2.66
B. Hudson,1.2,1,1,1,3,4,0,50-28,4.35
E. Peguero,1.0,1,0,0,0,2,0,18-14,4.91
