player,ip,h,r,er,bb,k,hr,pc_st,era
R. Fitts,6.0,6,3,3,4,4,0,102-67,4.50
G. Weissert,1.0,4,2,2,0,1,0,31-20,3.38
R. Stock,2.0,3,1,1,1,0,0,29-18,4.50
