player,ip,h,r,er,bb,k,hr,pc_st,era
S. Baz,4.2,4,3,3,2,6,2,86-61,5.02
M. Rodriguez,1.1,0,0,0,0,2,0,16-10,2.29
G. Cleavinger,1.0,1,1,1,0,1,1,11-10,2.25
E. Uceta,1.0,2,3,3,2,1,1,28-14,5.60
P. Fairbanks,0.2,3,2,2,1,1,0,18-11,2.65
M. Montgomery,0.1,0,0,0,0,0,0,4-3,4.11
