player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
C. Meidroth,5,1,3,1,0,0,0,.269,.387,.269
L. Robert Jr.,3,1,1,2,1,2,0,.145,.260,.258
L. Sosa,5,0,1,0,0,0,2,.273,.304,.364
A. Benintendi,5,0,0,0,0,0,3,.244,.295,.463
A. Vaughn,5,0,0,0,0,0,2,.135,.179,.243
M. Vargas,3,0,0,0,0,1,2,.139,.235,.194
E. Quero,4,0,2,0,0,0,0,.333,.400,.556
M. Taylor,2,0,0,0,0,0,1,.159,.213,.295
J. Palacios,1,1,0,0,0,1,0,.125,.222,.125
J. Amaya,2,0,0,0,0,0,1,.098,.116,.122
N. Maton,1,0,0,0,0,0,0,.154,.283,.333
B. Baldwin,1,0,0,0,0,0,1,.241,.250,.370
