player,ip,h,r,er,bb,k,hr,pc_st,era
K. Hart,5.0,5,2,2,1,4,2,80-51,3.60
A. Jacob,1.0,2,0,0,0,0,0,24-17,3.38
Y. Matsui,1.0,0,0,0,0,3,0,15-9,0.00
A. Morejon,1.0,1,0,0,0,1,0,17-8,0.00
W. Peralta,1.0,0,0,0,0,0,0,7-5,0.00
