player,ip,h,r,er,bb,k,hr,pc_st,era
C. Povich,4.1,5,3,3,2,8,0,94-59,6.23
M. Bowman,0.2,1,0,0,0,1,0,9-7,0.00
S. Dominguez,1.0,0,0,0,0,1,0,16-10,0.00
K. Akin,1.0,0,0,0,0,2,0,13-11,0.00
Y. Cano,1.0,0,0,0,0,1,0,9-7,0.00
F. Bautista,1.0,2,2,2,2,0,0,26-12,9.00
