player,ip,h,r,er,bb,k,hr,pc_st,era
C. Schmidt,6.0,3,2,2,5,5,0,88-53,4.41
M. Leiter Jr.,1.0,1,0,0,0,0,0,8-8,2.95
T. Hill,0.2,1,0,0,0,0,0,11-9,3.72
F. Cruz,1.1,1,1,1,1,1,0,26-13,2.66
