player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J.P. Crawford,4,0,0,0,0,0,3,.274,.384,.370
J. Polanco,3,1,1,1,1,0,1,.327,.372,.673
M. Garver,0,1,0,0,0,1,0,.203,.365,.271
J. Rodriguez,4,1,1,1,1,0,1,.228,.317,.407
C. Raleigh,4,1,1,2,1,0,0,.241,.368,.559
R. Arozarena,3,1,2,0,0,1,0,.246,.392,.433
R. Tellez,3,0,0,0,0,1,0,.193,.250,.432
L. Taveras,3,0,0,0,0,0,1,.176,.167,.235
D. Moore,3,0,1,1,0,0,1,.284,.330,.545
M. Mastrobuoni,1,0,0,0,0,0,1,.222,.296,.264
B. Williamson,3,0,0,0,0,0,1,.244,.270,.326
L. Rivas,1,0,0,0,0,0,1,.333,.462,.357
