player,ip,h,r,er,bb,k,hr,pc_st,era
T. Houck,4.0,5,3,3,2,6,1,82-47,6.52
Z. Kelly,1.0,0,0,0,0,0,0,5-3,0.00
J. Wilson,1.0,1,0,0,0,1,0,23-15,0.00
J. Slaten,1.0,1,0,0,0,1,0,20-13,12.00
G. Whitlock,2.0,1,1,1,1,3,0,37-23,1.50
