player,ip,h,r,er,bb,k,hr,pc_st,era
C. Schmidt,6.0,3,3,3,2,6,2,92-62,4.73
M. Leiter Jr.,1.0,1,0,0,0,1,0,15-11,3.52
T. Hill,0.2,1,2,2,1,1,1,15-9,3.86
D. Williams,0.1,1,0,0,0,0,0,4-4,9.00
I. Hamilton,1.0,0,0,0,0,2,0,16-11,5.11
