player,ip,h,r,er,bb,k,hr,pc_st,era
L. Severino,7.0,8,5,5,0,3,2,96-69,4.74
A. Perdomo,0.2,0,0,0,1,0,0,12-6,9.00
N. Murdock,1.1,1,0,0,0,2,0,14-10,9.00
