player,ip,h,r,er,bb,k,hr,pc_st,era
S. Schwellenbach,6.0,1,0,0,1,4,0,90-58,0.00
A. Bummer,0.2,1,1,1,1,2,0,15-9,10.80
D. Hernandez,0.1,1,0,0,0,0,0,6-4,0.00
E. De Los Santos,1.0,1,0,0,0,1,0,9-7,0.00
