player,ip,h,r,er,bb,k,hr,pc_st,era
Z. Gallen,6.0,7,6,6,2,5,2,103-62,5.60
J. Morillo,1.0,0,0,0,1,2,0,20-11,0.00
J.P. Feyereisen,1.0,1,0,0,0,1,0,23-18,0.00
