player,ip,h,r,er,bb,k,hr,pc_st,era
B. Blalock,3.2,13,12,12,2,1,3,87-54,12.94
J. Mejia,1.1,6,7,4,2,0,2,44-29,4.70
S. Alexander,1.0,3,1,1,0,1,0,24-17,5.25
T. Kinley,1.0,0,0,0,1,1,0,15-9,8.22
J. Stallings,2.0,2,1,1,0,1,0,26-17,4.50
