player,ip,h,r,er,bb,k,hr,pc_st,era
J. Leiter,4.1,8,6,6,2,2,2,89-54,4.58
J. Latz,1.2,4,4,4,1,0,1,38-23,4.32
C. Boushley,1.0,0,0,0,0,1,0,19-13,5.19
T. Barnhart,2.0,5,3,3,0,0,0,22-15,13.50
