player,ip,h,r,er,bb,k,hr,pc_st,era
T. Holton,1.2,1,1,1,0,2,0,22-14,3.32
K. Montero,3.1,5,3,3,1,3,1,62-40,4.68
B. Hurter,1.1,2,0,0,0,3,0,27-19,2.38
B. Hanifee,1.1,1,1,1,0,1,0,11-7,1.71
T. Kahnle,0.1,2,1,1,1,1,1,21-10,1.20
W. Vest,2.0,2,1,0,0,3,0,36-24,1.89
B. Brieske,1.0,1,2,1,0,2,1,16-10,7.11
