player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Kwan,4,1,0,0,0,1,2,.311,.364,.451
G. Arias,3,1,0,0,0,2,0,.255,.317,.447
J. Ramirez,5,1,1,1,0,0,1,.261,.312,.441
K. Manzardo,3,0,1,1,0,2,2,.223,.327,.532
J. Noel,4,1,1,1,1,0,2,.186,.210,.305
A. Martinez,1,0,1,1,0,0,0,.345,.350,.448
D. Schneemann,2,0,1,0,0,1,0,.245,.322,.415
W. Wilson,4,0,1,0,0,0,1,.231,.375,.231
B. Rocchio,2,0,0,0,0,0,1,.200,.271,.240
N. Jones,1,0,0,0,0,1,1,.169,.289,.282
A. Hedges,2,0,0,0,0,1,0,.148,.324,.370
B. Naylor,1,0,0,0,0,0,1,.188,.278,.391
