player,ip,h,r,er,bb,k,hr,pc_st,era
S. Newcomb,4.0,8,4,4,2,4,0,64-40,9.00
G. Whitlock,2.0,1,0,0,0,2,0,24-16,0.00
G. Weissert,1.0,1,0,0,0,1,0,14-8,0.00
J. Slaten,0.0,3,4,4,1,0,0,9-4,18.00
C. Criswell,1.0,2,0,0,0,0,0,10-7,0.00
