player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
L. Nootbaar,5,0,0,0,0,1,1,.353,.463,.559
I. Herrera,1,0,0,0,0,1,0,.381,.458,1.048
P. Pages,4,0,2,3,0,0,1,.429,.429,.857
W. Contreras,4,0,0,0,0,0,3,.063,.118,.094
N. Arenado,5,0,1,0,0,0,0,.364,.447,.545
L. Baker,3,0,1,0,0,0,1,.400,.538,.500
A. Burleson,2,0,0,0,0,0,0,.304,.360,.348
J. Walker,4,1,2,0,0,1,2,.346,.452,.462
M. Siani,0,0,0,0,0,0,0,.000,.000,.000
T. Saggese,3,1,1,0,0,0,1,.333,.333,.333
B. Donovan,2,0,1,0,0,0,0,.281,.314,.469
V. Scott,3,1,1,0,0,2,2,.310,.400,.448
M. Winn,3,1,2,1,0,1,1,.207,.324,.207
