player,ip,h,r,er,bb,k,hr,pc_st,era
E. Lucas,5.0,6,8,8,4,3,3,87-60,4.70
J. Barnes,2.0,0,0,0,0,0,0,18-13,5.14
Y. Rodriguez,2.0,0,0,0,0,1,0,23-15,6.14
