player,ip,h,r,er,bb,k,hr,pc_st,era
B. Elder,6.0,5,1,1,1,3,0,82-49,4.50
A. Bummer,0.2,3,2,0,0,0,0,21-15,3.06
E. De Los Santos,0.1,2,2,2,1,0,0,17-7,4.19
R. Montero,2.0,1,0,0,0,3,0,29-17,4.11
