player,ip,h,r,er,bb,k,hr,pc_st,era
C. Rea,5.1,4,1,1,2,3,1,93-57,2.38
D. Pomeranz,0.2,1,0,0,0,1,0,6-5,0.00
R. Pressly,1.0,1,0,0,0,0,0,9-6,6.06
B. Keller,1.0,0,0,0,0,1,0,12-7,2.91
J. Merryweather,1.0,2,1,1,0,1,0,14-12,5.00
