player,ip,h,r,er,bb,k,hr,pc_st,era
M. Wacha,4.0,4,1,1,4,2,0,87-52,2.25
S. Long,1.0,2,2,2,0,1,1,19-12,18.00
C. Stratton,1.2,3,2,2,2,0,1,47-24,10.80
J. Schreiber,1.1,2,1,1,0,2,1,24-16,6.75
H. Harvey,1.0,0,0,0,0,1,0,18-11,0.00
