player,ip,h,r,er,bb,k,hr,pc_st,era
C. Petty,3.0,6,4,4,6,4,1,90-45,21.94
B. Suter,1.0,0,0,0,0,1,0,9-5,2.18
S. Barlow,1.0,1,2,1,1,1,0,25-13,4.86
T. Rogers,2.0,2,0,0,0,3,0,38-27,1.23
L. Richardson,1.0,0,0,0,0,1,0,15-7,1.04
