player,ip,h,r,er,bb,k,hr,pc_st,era
B. Falter,4.1,8,7,5,2,2,1,81-54,5.93
K. Nicolas,1.1,4,2,2,3,1,1,54-29,14.40
C. Holderman,1.1,1,0,0,0,0,0,8-5,12.00
C. Shugart,1.0,1,0,0,0,0,0,9-8,1.64
