player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
B. Bichette,6,2,2,2,0,0,1,.288,.335,.420
V. Guerrero Jr.,5,1,1,1,0,0,1,.287,.389,.433
M. Stefanic,0,1,0,0,0,0,0,.250,.250,.250
D. Varsho,5,1,1,4,1,0,2,.217,.246,.617
M. Straw,0,0,0,0,0,0,0,.307,.333,.400
G. Springer,4,2,2,0,0,0,1,.264,.374,.458
A. Kirk,3,0,0,0,0,2,0,.277,.313,.369
A. Santander,3,0,1,0,0,0,2,.188,.266,.327
J. Clase,1,1,1,2,0,1,0,.160,.192,.240
A. Barger,5,1,2,1,0,0,0,.244,.295,.415
E. Clement,4,3,1,1,0,0,0,.262,.295,.338
N. Lukes,4,2,3,2,1,0,0,.266,.366,.443
