player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
B. Rice,5,0,1,0,0,0,0,.252,.350,.532
A. Judge,5,0,0,0,0,0,3,.402,.488,.753
C. Bellinger,3,1,1,1,1,1,1,.243,.312,.421
P. Goldschmidt,4,0,0,0,0,0,1,.341,.389,.494
J. Dominguez,3,0,2,0,0,1,0,.246,.344,.431
A. Volpe,4,0,2,0,0,0,0,.242,.332,.435
J.C. Escarra,2,0,0,0,0,2,0,.189,.326,.351
D. LeMahieu,4,1,2,1,1,0,0,.375,.444,.750
J. Vivas,2,0,0,0,0,0,1,.172,.273,.207
T. Grisham,1,0,0,0,0,0,0,.274,.366,.607
O. Peraza,0,0,0,0,0,0,0,.179,.258,.339
A. Wells,1,0,0,0,0,0,1,.206,.273,.458
