player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
X. Edwards,5,1,1,0,0,0,0,.267,.338,.293
J. Sánchez,4,1,1,1,0,1,2,.195,.327,.317
E. Wagaman,4,1,1,1,0,1,0,.258,.313,.427
J. Sanoja,0,0,0,0,0,0,0,.340,.360,.426
A. Ramirez,4,0,0,0,0,0,0,.391,.440,.957
K. Stowers,2,0,0,0,0,0,0,.293,.374,.413
C. Norby,1,1,0,0,0,1,0,.294,.351,.471
M. Mervis,2,0,1,0,0,0,0,.219,.293,.534
D. Myers,2,1,2,4,1,0,0,.315,.327,.463
O. Lopez,4,0,2,0,0,0,0,.225,.288,.333
R. Simon,3,1,0,0,0,1,1,.182,.250,.273
G. Pauley,4,0,0,0,0,0,1,.233,.266,.317
