player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
M. Semien,3,1,0,0,0,1,0,.123,.194,.193
D. Harris,0,0,0,0,0,0,0,.000,.000,.000
C. Seager,4,0,2,0,0,0,0,.229,.288,.417
K. Pillar,0,0,0,0,0,0,0,.313,.313,.375
J. Smith,4,0,2,1,0,0,0,.353,.450,.529
A. García,4,0,2,0,0,0,1,.229,.327,.438
E. Duran,0,0,0,0,0,0,0,.000,.000,.000
J. Pederson,4,0,0,0,0,0,1,.077,.200,.103
J. Jung,4,1,2,0,0,0,1,.478,.478,.826
J. Burger,4,0,1,1,0,0,1,.140,.173,.280
J. Heim,4,0,0,0,0,0,2,.270,.270,.514
L. Taveras,3,0,0,0,0,0,1,.220,.238,.268
