player,ip,h,r,er,bb,k,hr,pc_st,era
J. Kochanowicz,6.0,4,3,3,4,6,1,91-56,5.29
J. Fermin,0.1,3,2,2,1,0,1,22-14,13.50
G. McDaniels,1.2,0,0,0,1,0,0,16-8,3.72
