player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. India,5,0,0,0,0,0,0,.000,.000,.000
B. Witt Jr.,5,1,1,0,0,0,3,.200,.200,.200
V. Pasquantino,4,1,2,3,1,0,0,.500,.500,1.500
F. Fermin,0,1,0,0,0,0,0,.000,.000,.000
S. Perez,4,0,1,0,0,0,2,.250,.250,.250
M. Massey,3,0,1,1,0,0,0,.333,.250,.333
H. Renfroe,4,0,0,0,0,0,1,.000,.000,.000
M. Melendez,2,0,0,0,0,0,1,.000,.000,.000
M. Garcia,2,0,1,0,0,0,1,.500,.500,.500
C. Biggio,2,0,0,0,0,1,0,.000,.333,.000
D. Blanco,0,0,0,0,0,0,0,.000,.000,.000
M. Canha,1,0,0,0,0,0,1,.000,.000,.000
K. Isbel,3,1,1,0,0,0,1,.333,.333,.667
