player,ip,h,r,er,bb,k,hr,pc_st,era
H. Dobbins,5.0,8,2,2,2,5,0,93-63,3.60
B. Bernardino,1.0,0,0,0,0,1,0,11-8,0.00
C. Criswell,3.0,4,5,3,1,0,1,64-41,10.38
