player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Smith,4,1,1,1,1,0,0,.296,.380,.457
W. Langford,4,0,1,0,0,0,2,.294,.365,.565
J. Pederson,3,0,0,0,0,0,0,.104,.198,.169
T. Barnhart,1,0,0,0,0,0,1,.000,.000,.000
A. García,2,0,0,0,0,0,1,.214,.270,.384
D. Harris,1,0,0,0,0,0,0,.226,.250,.387
M. Semien,2,0,0,0,0,0,1,.184,.269,.246
J. Ornelas,1,0,0,0,0,0,0,.000,.167,.000
J. Heim,3,0,1,0,0,0,0,.262,.311,.429
J. Jung,3,0,0,0,0,0,1,.270,.301,.416
B. Crim,3,0,0,0,0,0,2,.000,.000,.000
L. Taveras,3,0,0,0,0,0,2,.241,.259,.342
