player,ip,h,r,er,bb,k,hr,pc_st,era
K. Hendricks,5.0,6,3,3,3,5,1,99-64,5.30
R. Detmers,1.0,0,0,0,0,1,0,16-10,9.39
H. Neris,1.0,0,0,0,0,1,0,14-9,16.88
S. Anderson,1.1,2,1,1,1,3,0,34-22,6.75
K. Jansen,0.2,1,0,0,0,0,0,10-5,5.40
