player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
I. Happ,5,2,3,0,0,1,0,.222,.321,.306
K. Tucker,4,2,2,2,0,1,0,.328,.451,.657
J. Berti,1,1,1,0,0,0,0,.294,.368,.294
S. Suzuki,2,0,0,0,0,0,0,.292,.390,.538
M. Amaya,3,3,2,3,1,0,0,.278,.289,.472
M. Busch,6,4,4,3,1,0,0,.300,.386,.540
D. Swanson,5,0,1,1,0,0,2,.200,.264,.431
M. Shaw,1,0,0,0,0,0,0,.157,.295,.235
J. Turner,3,0,1,1,0,0,0,.238,.346,.238
G. Workman,3,0,2,2,0,0,0,.222,.300,.333
N. Hoerner,5,0,1,1,0,0,0,.294,.351,.314
P. Crow-Armstrong,6,1,1,0,0,0,2,.197,.264,.258
C. Kelly,3,3,3,3,2,2,0,.417,.571,1.042
