player,ip,h,r,er,bb,k,hr,pc_st,era
B. Blalock,5.1,2,3,3,2,4,1,75-47,8.03
J. Bird,1.1,3,3,3,3,3,1,38-22,2.21
J. Herget,1.1,0,0,0,1,0,0,12-6,2.08
