player,ip,h,r,er,bb,k,hr,pc_st,era
S. Smith,5.0,2,3,3,2,6,1,87-57,2.36
B. Eisert,0.2,2,1,1,0,2,1,25-15,5.66
M. Castro,0.2,0,0,0,1,0,0,11-3,8.10
J. Leasure,0.2,0,0,0,1,0,0,12-7,3.71
M. Vasil,1.0,3,2,2,0,0,1,18-13,2.54
S. Wilson,1.0,0,0,0,1,0,0,14-7,1.84
