player,ip,h,r,er,bb,k,hr,pc_st,era
B. Brown,5.0,6,3,3,2,5,1,75-45,5.87
J. Merryweather,1.0,0,0,0,0,0,0,7-5,0.00
C. Rea,3.0,4,0,0,0,1,0,40-24,0.00
