player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
C. Carroll,5,0,0,0,0,0,1,.323,.394,.645
G. Perdomo,5,1,0,0,0,0,1,.286,.392,.442
P. Smith,4,1,1,0,0,0,1,.382,.485,.691
S. Miller,0,0,0,0,0,0,0,.000,.000,.000
R. Grichuk,1,0,0,0,0,0,1,.286,.355,.500
D. Jameson,0,0,0,0,0,0,0,.000,.000,.000
J. Naylor,5,0,3,2,0,0,0,.333,.406,.548
L. Gurriel Jr.,5,0,2,0,0,0,0,.177,.202,.367
A. Thomas,5,0,1,0,0,0,1,.283,.350,.415
T. Tawa,4,1,0,0,0,1,2,.185,.303,.444
J. Herrera,2,0,0,0,0,1,1,.130,.200,.261
G. Moreno,0,0,0,0,0,0,0,.220,.328,.240
G. Hampson,3,0,0,0,0,0,3,.130,.333,.130
E. Suarez,1,0,1,0,0,0,0,.156,.261,.429
