player,ip,h,r,er,bb,k,hr,pc_st,era
S. Lugo,6.2,7,4,4,2,4,4,98-66,3.86
J. Schreiber,0.1,1,0,0,0,1,0,11-7,2.84
D. Lynch,1.0,1,0,0,0,1,0,16-12,0.00
