player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
F. Tatis Jr.,3,1,1,0,0,1,0,.346,.415,.625
G. Sheets,4,0,1,0,0,0,2,.275,.314,.438
M. Machado,3,0,0,1,0,0,0,.272,.333,.427
X. Bogaerts,3,1,1,0,0,1,0,.242,.336,.326
O. Gonzalez,4,0,1,0,0,0,0,.256,.273,.279
T. Ornelas,2,0,0,0,0,0,0,.071,.188,.071
C. Joe,0,0,0,0,0,1,0,.000,.100,.000
M. McCoy,0,0,0,0,0,0,0,.000,.000,.000
Y. Gurriel,1,0,0,0,0,0,0,.111,.200,.139
J. Iglesias,2,0,1,1,0,0,0,.281,.343,.344
T. Wade,3,0,0,0,0,0,1,.290,.421,.387
M. Maldonado,2,0,0,0,0,0,0,.209,.227,.279
E. Diaz,1,0,0,0,0,0,1,.167,.286,.250
