player,ip,h,r,er,bb,k,hr,pc_st,era
J. Berrios,5.0,9,6,6,2,5,3,90-59,10.80
R. Lovelady,0.2,0,0,0,1,1,0,21-12,0.00
J. Barnes,1.0,1,2,2,1,0,0,24-13,18.00
C. Green,0.1,1,1,1,0,1,1,8-6,27.00
Y. Rodriguez,1.0,3,3,3,1,1,2,36-21,27.00
N. Sandlin,1.0,0,0,0,0,0,0,14-10,0.00
