player,ip,h,r,er,bb,k,hr,pc_st,era
B. Snell,5.0,5,2,2,4,2,0,92-53,3.60
B. Casparius,1.0,1,0,0,1,1,0,26-19,0.00
A. Vesia,1.0,1,1,1,0,3,1,18-14,4.50
T. Scott,1.0,1,1,1,0,1,0,14-11,4.50
B. Treinen,1.0,1,0,0,1,2,0,23-13,0.00
