player,ip,h,r,er,bb,k,hr,pc_st,era
C. Holmes,4.2,5,3,2,4,4,0,89-53,3.86
H. Brazoban,2.1,1,0,0,1,2,0,34-22,0.00
D. Young,1.0,1,0,0,0,1,0,14-10,0.00
