player,ip,h,r,er,bb,k,hr,pc_st,era
M. Soroka,5.0,5,4,4,1,3,1,83-57,7.20
L. Sims,0.2,1,0,0,0,0,0,12-6,20.25
C. Poche,0.1,0,0,0,2,0,0,16-5,40.50
E. Salazar,1.0,3,1,1,0,0,0,20-15,3.00
B. Lord,1.0,1,0,0,0,0,0,6-5,9.00
