player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
B. Rice,4,1,0,0,0,1,2,.268,.381,.561
A. Judge,4,1,2,0,0,0,1,.412,.508,.706
P. Reyes,1,0,0,0,0,0,1,.154,.214,.154
C. Bellinger,3,2,1,1,0,1,0,.200,.265,.329
P. Goldschmidt,4,1,2,1,0,1,1,.369,.421,.476
J. Chisholm Jr.,4,1,1,2,0,1,1,.175,.302,.412
A. Volpe,3,2,2,2,1,1,1,.216,.319,.443
O. Peraza,1,0,0,0,0,0,1,.208,.240,.417
A. Wells,5,1,2,3,0,0,1,.213,.275,.450
T. Matzek,0,0,0,0,0,0,0,.000,.000,.000
J. Dominguez,3,1,0,0,0,2,1,.225,.326,.375
O. Cabrera,3,1,2,2,0,1,0,.294,.368,.368
