player,ip,h,r,er,bb,k,hr,pc_st,era
L. Allen,5.2,6,3,2,2,4,1,104-66,4.02
M. Festa,1.1,1,0,0,0,1,0,16-13,0.00
J. Junis,0.2,2,2,2,1,0,0,22-13,4.11
J. Cantillo,0.1,0,0,0,0,0,0,4-3,2.20
