player,ip,h,r,er,bb,k,hr,pc_st,era
K. Bubic,6.0,6,3,2,2,5,1,92-65,0.96
S. Cruz,1.0,0,0,0,1,1,0,13-8,0.00
C. Stratton,1.0,5,4,2,1,0,0,32-21,8.59
