player,ip,h,r,er,bb,k,hr,pc_st,era
J. Taillon,5.1,4,2,2,1,4,1,89-63,5.40
B. Keller,0.2,3,1,1,1,2,0,23-16,3.86
N. Pearson,0.1,2,3,3,3,0,0,20-8,10.38
E. Morgan,0.2,3,4,4,1,0,2,26-15,12.27
E. Roberts,1.0,0,0,0,1,0,0,16-10,0.00
