player,ip,h,r,er,bb,k,hr,pc_st,era
E. Fedde,6.0,6,1,1,3,5,0,96-56,3.43
K. Leahy,2.0,1,1,1,0,2,1,26-17,1.69
R. Munoz,1.0,0,0,0,0,1,0,14-10,10.13
