player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
F. Tatis Jr.,4,1,1,0,0,1,2,.319,.388,.548
L. Arraez,4,0,0,0,0,1,0,.280,.326,.407
M. Machado,4,1,2,0,0,1,1,.306,.369,.463
J. Merrill,4,1,2,2,1,0,1,.400,.440,.733
X. Bogaerts,4,0,1,1,0,0,2,.246,.331,.341
G. Sheets,4,0,0,0,0,0,1,.278,.343,.443
O. Gonzalez,3,0,0,0,0,0,3,.220,.246,.237
J. Heyward,1,0,0,0,0,0,0,.193,.246,.281
J. Iglesias,4,0,0,0,0,0,0,.225,.281,.270
M. Maldonado,4,0,0,0,0,0,1,.204,.218,.278
B. Lockridge,0,0,0,0,0,0,0,.214,.267,.286
E. Diaz,0,0,0,0,0,0,0,.235,.316,.382
