player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Ohtani,5,1,2,1,0,0,1,.308,.410,.641
M. Betts,5,3,3,1,1,0,1,.272,.351,.435
F. Freeman,4,2,4,3,1,0,0,.376,.437,.734
W. Smith,4,1,2,2,0,1,0,.314,.419,.476
M. Muncy,4,0,0,0,0,1,1,.190,.313,.286
A. Pages,5,0,2,1,0,0,1,.286,.342,.471
M. Conforto,3,1,2,0,0,0,0,.153,.291,.246
E. Hernández,2,0,1,0,0,0,0,.214,.264,.452
H. Kim,3,0,1,0,0,0,1,.318,.318,.318
M. Rojas,2,0,1,0,0,0,0,.268,.293,.357
J. Outman,3,0,0,0,0,0,2,.067,.176,.267
C. Taylor,1,0,0,0,0,0,0,.214,.214,.250
