player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
B. Rice,3,2,1,4,1,1,0,.260,.368,.569
A. Judge,5,1,4,2,0,0,1,.409,.494,.779
P. Reyes,1,0,0,0,0,0,0,.174,.240,.174
C. Bellinger,6,0,1,0,0,0,1,.221,.293,.382
P. Goldschmidt,5,1,3,2,0,0,0,.349,.398,.500
O. Peraza,1,0,0,0,0,0,1,.200,.265,.378
J. Dominguez,5,2,2,0,0,1,3,.250,.343,.448
A. Volpe,5,2,2,1,0,0,1,.236,.321,.417
J.C. Escarra,0,0,0,0,0,0,0,.212,.325,.394
A. Wells,3,2,1,0,0,1,1,.214,.284,.462
T. Matzek,0,0,0,0,0,0,0,.000,.000,.000
O. Cabrera,4,2,1,2,0,1,0,.243,.319,.311
J. Vivas,4,0,0,1,0,1,2,.158,.304,.211
